Date,Bus,Ferry,Light Rail,Metro,Train,Unallocated,Total_Trips,Year,Total_Population,Per_Capita_Trips,Population_YoY_Growth,Trips_YoY_Growth,Trips_MoM_Change,Trips_MoM_Pct_Change,Log_Total_Trips,Log_Population,Bus_Proportion,Bus_Per_Capita,Ferry_Proportion,Ferry_Per_Capita,Light Rail_Proportion,Light Rail_Per_Capita,Metro_Proportion,Metro_Per_Capita,Train_Proportion,Train_Per_Capita,Time_Index,Month,Quarter,Season,COVID_Flag,Post_COVID_Recovery
2017-06-01,22537074.0,1156147.0,848006.0,0.0,31706870.0,0.0,56248097.0,2017,15710632.0,3580.256796798499,,,-6673610.0,-10.60621257462071,17.845282767365408,16.56984823857604,40.06726485342251,1434.5109732059157,2.055441982330531,73.59010127663865,1.507617226588128,53.97656822462648,0.0,0.0,56.36967593765883,2018.1791540913187,11,6,2,3,0,0
2017-07-01,22201972.0,1308653.0,835146.0,0.0,31070534.0,0.0,55416305.0,2017,15710632.0,3527.312268532545,1.5836059578489659,6.44862554750647,-831792.0,-1.4787913624882298,17.83038442249504,16.56984823857604,40.06397034230268,1413.1813411452829,2.361494509603266,83.29728555795846,1.5070402113601764,53.15801426702631,0.0,0.0,56.06749493673387,1977.6756275622774,12,7,3,3,0,0
2017-08-01,25556220.0,1099455.0,780690.0,0.0,34285607.0,0.0,61721972.0,2017,15710632.0,3928.675307269625,1.5836059578489659,3.6636593241315074,6305667.0,11.378721479174757,17.93815053569412,16.56984823857604,41.40538477934568,1626.6831277061292,1.7813024509327084,69.98158953758194,1.2648494121347906,49.69182652868452,0.0,0.0,55.54846335758683,2182.318763497229,13,8,3,3,0,0
2017-09-01,23158761.0,1197661.0,764215.0,0.0,32067318.0,0.0,57187955.0,2017,15710632.0,3640.0798516571454,1.5836059578489659,2.9269667731267157,-4534017.0,-7.345871904416789,17.861853857252516,16.56984823857604,40.49587190169678,1474.0820738465518,2.094253938613472,76.2325156620052,1.3363216082827232,48.64317361644012,0.0,0.0,56.073552551407026,2041.1220885321484,14,9,3,4,0,0
2017-10-01,24234511.0,1303497.0,852461.0,0.0,32910234.0,0.0,59300703.0,2017,15710632.0,3774.558719216388,1.5836059578489659,7.311686464231704,2112748.0,3.6943933385972683,17.89813171887239,16.56984823857604,40.86715633033895,1542.554812562601,2.198113907688413,82.96910016096106,1.43752258721115,54.26013415628346,0.0,0.0,55.497207174761485,2094.7746723365426,15,10,4,4,0,0
2017-11-01,24886885.0,1267596.0,874986.0,0.0,33457124.0,0.0,60486591.0,2017,15710632.0,3850.041869735094,1.5836059578489659,4.741536860535844,1185888.0,1.9997874224189305,17.917932262072465,16.56984823857604,41.14446621731418,1584.0791764456071,2.0956644754537415,80.68395975413338,1.4465784656305065,55.693876605345984,0.0,0.0,55.31329084160157,2129.584856930008,16,11,4,4,0,0
2017-12-01,21142440.0,1510687.0,879306.0,0.0,29467889.0,0.0,53000322.0,2017,15710632.0,3373.5321405275104,1.5836059578489659,3.3065013543984723,-7486269.0,-12.37674148308342,17.785808546969637,16.56984823857604,39.89115386883876,1345.7408969925589,2.8503355130559394,96.15698464581183,1.6590578449693194,55.96884962998306,0.0,0.0,55.59945277313598,1875.6654092591564,17,12,4,1,0,0
2018-01-01,20776880.0,1676043.0,193720.0,0.0,28186866.0,0.0,50833509.0,2018,15908952.0,3195.2770364760668,1.2623298668061222,4.9121652933402205,-2166813.0,-4.088301576733821,17.744066321075366,16.582392527622726,40.87240957534527,1305.9867174154526,3.2971223765016893,105.35219416087246,0.38108720765273163,12.176792035075598,0.0,0.0,55.449380840500304,1771.7613328646664,18,1,1,1,0,0
2018-02-01,23814721.0,1260438.0,759545.0,0.0,30036091.0,0.0,55870795.0,2018,15908952.0,3511.9092068415316,1.2623298668061222,4.964372176011045,5037286.0,9.909380837746218,17.838552350795343,16.582392527622726,42.62463242200151,1496.9383904106317,2.2559872291060117,79.22822320414318,1.3594669630170826,47.743245438165886,0.0,0.0,53.75991338587539,1887.999347788591,19,2,1,1,0,0
2018-03-01,27060724.0,1384618.0,843889.0,0.0,34967488.0,0.0,64256719.0,2018,15908952.0,4039.029032207778,1.2623298668061222,1.2414209034094847,8385924.0,15.009494674274816,17.978396852147412,16.582392527622726,42.113454314404066,1700.9746462243395,2.1548221284065248,87.03389135877713,1.313308574002977,53.04491458645422,0.0,0.0,54.41841498318642,2197.975580038207,20,3,1,2,0,0
2018-04-01,23064993.0,1482798.0,828957.0,0.0,31512166.0,0.0,56888914.0,2018,15908952.0,3575.9058170519343,1.2623298668061222,10.052593917966291,-7367805.0,-11.466201690129862,17.856611047073716,16.582392527622726,40.54391511147497,1449.8122189318317,2.606479708858566,93.20525952935176,1.4571503333672358,52.10632353407063,0.0,0.0,55.39245484629923,1980.78201505668,21,4,2,2,0,0
2018-05-01,27352355.0,1200186.0,858727.0,0.0,36322565.0,0.0,65733833.0,2018,15908952.0,4131.877008617538,1.2623298668061222,4.469246201473842,8844919.0,15.547702316834533,18.001124312855687,16.582392527622726,41.610771427249645,1719.305897710924,1.8258268919142444,75.44092156416085,1.3063698871781901,53.97759701581852,0.0,0.0,55.257031793657916,2283.1525923266345,22,5,2,2,0,0
2018-06-01,23659601.0,1139702.0,847949.0,0.0,32604345.0,0.0,58251597.0,2018,15908952.0,3661.5609249433905,1.2623298668061222,3.561898280754283,-7482236.0,-11.382625443430328,17.880282066343277,16.582392527622726,40.616227225495635,1487.1879052749673,1.9565163166256196,71.6390369397054,1.455666528764868,53.300116814734245,0.0,0.0,55.971589929113875,2049.4338659139835,23,6,2,3,0,0
2018-07-01,23482840.0,1294271.0,860464.0,0.0,33053594.0,0.0,58691169.0,2018,15908952.0,3689.1914061969637,1.2623298668061222,5.909567590260667,439572.0,0.7546093543152166,17.8877998305505,16.582392527622726,40.01085751077815,1476.0771168333401,2.205222731208506,81.35488748724617,1.466087683480968,54.086780826292014,0.0,0.0,56.31783207453237,2077.672621050085,24,7,3,3,0,0
2018-08-01,26965887.0,1103191.0,867789.0,0.0,35713800.0,0.0,64650667.0,2018,15908952.0,4063.7916941354783,1.2623298668061222,4.744979632212654,5959498.0,10.153994376905317,17.984508980220955,16.582392527622726,41.71014507862695,1695.0134113171,1.7063876541289202,69.34403975824428,1.342273854653348,54.54721341795487,0.0,0.0,55.24119341259078,2244.8870296421787,25,8,3,3,0,0
2018-09-01,24441657.0,1134062.0,847096.0,0.0,33021482.0,0.0,59444297.0,2018,15908952.0,3736.5312938275256,1.2623298668061222,3.9454846741765914,-5206370.0,-8.053080102019672,17.90055024714715,16.582392527622726,41.116908153527326,1536.34614021087,1.9077725824564802,71.28451955854793,1.4250248430055452,53.24649920371876,0.0,0.0,55.55029442101065,2075.654134854389,26,9,3,4,0,0
2018-10-01,25414243.0,1124583.0,827311.0,0.0,34501650.0,0.0,61867787.0,2018,15908952.0,3888.8662810724427,1.2623298668061222,4.328926758254448,2423490.0,4.0769091776794,17.94051019832051,16.582392527622726,41.07831269283965,1597.4806511453426,1.8177197771758025,70.68869149897492,1.3372241680472585,52.00285977354133,0.0,0.0,55.76674336193729,2168.6940786545842,27,10,4,4,0,0
2018-11-01,26630687.0,1264941.0,854268.0,0.0,34803322.0,0.0,63553218.0,2018,15908952.0,3994.808583242944,1.2623298668061222,5.069928639225174,1685431.0,2.724246464480773,17.96738819161118,16.582392527622726,41.90297177398633,1673.943513061074,1.9903649882843069,79.5112713898439,1.3441774104971365,53.69731456855235,0.0,0.0,54.76248582723222,2187.656484223474,28,11,4,4,0,0
2018-12-01,22345538.0,1503646.0,849158.0,0.0,30124456.0,0.0,54822798.0,2018,15908952.0,3446.034534518679,1.2623298668061222,3.4386130710677643,-8730420.0,-13.737180074815413,17.819616687302936,16.582392527622726,40.759572322448776,1404.588938353702,2.7427385227583603,94.51571668580056,1.5489140120137612,53.376111763993,0.0,0.0,54.948775142779105,1893.5537677151833,29,12,4,1,0,0
2019-01-01,22040138.0,1619996.0,625233.0,0.0,29925564.0,0.0,54210931.0,2019,16093496.0,3368.4993614811847,1.1600009856086002,6.644085892240881,-611867.0,-1.1160813061748542,17.808393125042194,16.593925773179468,40.65626174175094,1369.5059171729995,2.9883198279697503,100.66153432417667,1.1533338174915313,38.8500422779488,0.0,0.0,55.202084612787786,1859.4818677060596,30,1,1,1,0,0
2019-02-01,25713814.0,1266715.0,888350.0,0.0,32218764.0,0.0,60087643.0,2019,16093496.0,3733.660045026885,1.1600009856086002,7.547499547840686,5876712.0,10.840455774500523,17.91131477104422,16.593925773179468,42.793846981150516,1597.7767664651608,2.1081123118775023,78.70974709286286,1.478423775084671,55.199317786514506,0.0,0.0,53.619616931887315,2001.974213682347,31,2,1,1,0,0
2019-03-01,28742223.0,1300757.0,1010066.0,0.0,36530266.0,0.0,67583312.0,2019,16093496.0,4199.4177026545385,1.1600009856086002,5.177035260701679,7495669.0,12.474559869156465,18.02887164663196,16.593925773179468,42.52858013232616,1785.9527227645256,1.9246718775782994,80.82501154503657,1.4945494236802126,62.76237307294823,0.0,0.0,54.052198566415335,2269.877595272028,32,3,1,2,0,0
2019-04-01,24442222.0,1432483.0,905526.0,0.0,32810678.0,0.0,59590909.0,2019,16093496.0,3702.7945326484687,1.1600009856086002,4.749598489435036,-7992403.0,-11.826000773682122,17.903013586844104,16.593925773179468,41.01669601985766,1518.7639776963315,2.4038616360089424,89.01005723057315,1.5195707117003365,56.26658123256749,0.0,0.0,55.059871632433065,2038.7539164889965,33,4,2,2,0,0
2019-05-01,28499242.0,1179849.0,912170.0,296104.0,37562121.0,0.0,68449486.0,2019,16093496.0,4253.239072479963,1.1600009856086002,4.131286547674762,8858577.0,14.86565173892549,18.041606600539787,16.593925773179468,41.63543609370566,1770.8546359349145,1.7236783925594417,73.31216287623273,1.3326177496789384,56.67941881614784,0.43258761650891,18.398985528066742,54.87568014754706,2333.9938693246017,34,5,2,2,0,0
2019-06-01,24240764.0,1167062.0,936680.0,1706604.0,32112300.0,0.0,60163410.0,2019,16093496.0,3738.3679717570376,1.1600009856086002,3.2819924233150166,-8286076.0,-12.105388198240085,17.912574918180336,16.593925773179468,40.29153932597903,1506.2460014902915,1.9398202329289511,72.51761829747869,1.5568931348804862,58.2023943088562,2.8366144804624605,106.04308721983091,53.37513282574907,1995.3588704405804,35,6,2,3,0,0
2019-07-01,25323013.0,1258359.0,986972.0,1958820.0,34148122.0,0.0,63675286.0,2019,16093496.0,3956.5850701426216,1.1600009856086002,8.492107219742028,3511876.0,5.837228973557185,17.969307070378406,16.593925773179468,39.76898195635902,1573.493602633014,1.9762125607099748,78.19053113133405,1.5500079575614314,61.327383434898174,3.076264156866135,121.71500834871429,53.62853336850344,2121.858544594661,36,7,3,3,0,0
2019-08-01,26952521.0,1106000.0,989046.0,2084591.934723,34927511.0,0.0,66059669.934723005,2019,16093496.0,4104.743303426614,1.1600009856086002,2.1794097417788594,2384383.9347230047,3.7445987046261564,18.006068981467614,16.593925773179468,40.800265921148544,1674.7461831785959,1.674243908716008,68.72341472604835,1.4972009411753462,61.45625537173526,3.155619664438066,129.53008685763493,52.872669564522035,2170.2873632926,37,8,3,3,0,0
2019-09-01,25626287.0,1156158.0,857368.0,1989977.0,33518338.0,0.0,63148128.0,2019,16093496.0,3923.8291046271115,1.1600009856086002,6.230759192929813,-2911541.9347230047,-4.4074424495309295,17.960993762615928,16.593925773179468,40.581229898058105,1592.3381097556428,1.8308666252149233,71.84007750708733,1.3577092894978613,53.27419225754305,3.1512842312601888,123.65100783571202,53.078909955968925,2082.725717271126,38,9,3,4,0,0
2019-10-01,26664094.0,1340447.0,998665.0,2206919.333467,34998484.0,0.0,66208609.333467,2019,16093496.0,4113.997936400332,1.1600009856086002,7.016288352882261,3060481.333466999,4.846511575872836,18.00832106280591,16.593925773179468,40.27285011485944,1656.824222654916,2.024581113384651,83.29122522539541,1.5083612388988765,62.05395024176226,3.333281510795078,137.13113256852336,52.86092602206196,2174.6974057097354,39,10,4,4,0,0
2019-11-01,27053049.0,1266976.0,976810.0,2047537.0,34137150.0,0.0,65481522.0,2019,16093496.0,4068.818981282874,1.1600009856086002,3.034156350666617,-727087.3334669992,-1.09817641661214,17.997278553935622,16.593925773179468,41.314019854333864,1680.9926817641115,1.9348603412119834,78.72596482454776,1.4917338054543083,60.69594822653823,3.126892804965651,127.22760797281089,52.13249319403419,2121.176778494865,40,11,4,4,0,0
2019-12-01,23199767.0,1457726.0,1683616.0,1922818.0,30275150.0,0.0,58539077.0,2019,16093496.0,3637.436949684519,1.1600009856086002,6.778710929712117,-6942445.0,-10.602143609307069,17.88520507210679,16.593925773179468,39.63124837106673,1441.5616718704252,2.4901759212910037,90.57857907318584,2.8760549128576116,104.61468409349963,3.2846742698044245,119.4779555666463,51.717846524980224,1881.2040590807615,41,12,4,1,0,0
2020-01-01,22130032.0,1522325.0,2180906.0,1865446.0,29399461.0,0.0,57098170.0,2020,16221220.0,3519.9676719753506,0.7936373799701357,5.325935096004897,-1440907.0,-2.461444685914671,17.86028262507588,16.60183081960596,38.75786561986137,1364.2643401667692,2.6661537488854723,93.8477500459275,3.8195725011852395,134.44771724938076,3.267085442493166,115.00035139157228,51.48932268757475,1812.407513121701,42,1,1,1,0,0
